date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-05 06:55:00,27173,17707,0,1591,13120,0
2015-02-05 06:55:59,28132,17707,0,1848,13340,0
2015-02-05 06:56:59,27173,17707,0,1916,13120,0
2015-02-05 06:58:00,27173,17707,0,1713,13120,0
2015-02-05 06:59:00,27173,17707,0,1713,13120,0
2015-02-05 07:00:00,27652,17707,0,1470,13230,0
2015-02-05 07:01:00,27173,17707,0,1875,13120,0
2015-02-05 07:01:59,27173,17443,0,1794,12885,0
2015-02-05 07:02:59,27652,17443,0,1673,12995,0
2015-02-05 07:04:00,27173,17443,0,1612,12885,0
2015-02-05 07:05:00,27173,17641,0,1784,13061,0
2015-02-05 07:06:00,27173,17707,0,1693,13120,0
2015-02-05 07:07:00,27173,17443,0,1652,12885,0
2015-02-05 07:08:00,27173,17443,0,1835,12885,0
2015-02-05 07:08:59,27173,17443,0,1571,12885,0
2015-02-05 07:09:59,27173,17443,0,1551,12885,0
2015-02-05 07:11:00,27173,17443,0,1740,12885,0
2015-02-05 07:12:00,27173,17443,0,1815,12885,0
2015-02-05 07:13:00,27173,17443,0,1591,12885,0
2015-02-05 07:14:00,27173,17297,0,1551,12754,0
2015-02-05 07:14:59,27173,17248,0,1700,12711,0
2015-02-05 07:15:59,27173,17150,0,1700,12624,0
2015-02-05 07:17:00,27173,17150,0,1693,12624,0
2015-02-05 07:18:00,27173,17150,0,1754,12624,0
2015-02-05 07:19:00,27173,16857,0,1713,12362,0
2015-02-05 07:20:00,27173,16857,0,1571,12362,0
2015-02-05 07:21:00,27173,16857,0,1713,12362,0
2015-02-05 07:21:59,27173,16857,0,1693,12362,0
2015-02-05 07:23:00,27173,16857,0,1578,12362,0
2015-02-05 07:24:00,27173,16857,0,1652,12362,0
2015-02-05 07:25:00,27173,16857,0,1774,12362,0
2015-02-05 07:25:59,27173,16857,0,1794,12362,0
2015-02-05 07:27:00,27173,16857,0,1673,12362,0
2015-02-05 07:27:59,27173,16857,0,1652,12362,0
2015-02-05 07:28:59,27173,16857,0,1794,12362,0
2015-02-05 07:30:00,27173,16696,0,1875,12219,0
2015-02-05 07:31:00,27173,16857,0,1875,12362,0
2015-02-05 07:32:00,27173,16535,0,1703,12075,0
2015-02-05 07:33:00,27173,16535,0,1794,12075,0
2015-02-05 07:34:00,27173,16535,0,1835,12075,0
2015-02-05 07:34:59,27173,16535,0,1470,12075,0
2015-02-05 07:36:00,27173,16535,0,1551,12075,0
2015-02-05 07:37:00,27173,16535,0,1815,12075,0
2015-02-05 07:38:00,27173,16535,15087,1794,12075,1
2015-02-05 07:38:59,27173,16616,18054,1926,12147,0
2015-02-05 07:40:00,27173,16857,17955,2132,12362,0
2015-02-05 07:40:59,27173,16750,17955,2430,12267,0
2015-02-05 07:41:59,27532,16857,17757,2352,12444,1
2015-02-05 07:43:00,27652,16857,17757,2403,12471,1
2015-02-05 07:44:00,27532,16931,17757,2342,12509,1
2015-02-05 07:45:00,28251,17297,17418,2646,13001,1
2015-02-05 07:46:00,28611,17707,17418,3214,13451,1
2015-02-05 07:46:59,29011,17934,17418,3447,13747,1
2015-02-05 07:47:59,29144,18420,17305,3498,14215,1
2015-02-05 07:49:00,29011,18395,16952,3822,14162,1
2015-02-05 07:50:00,30210,18835,16782,4137,14839,1
2015-02-05 07:51:00,30210,19172,16782,4147,15143,1
2015-02-05 07:52:00,30210,19172,16782,4380,15143,1
2015-02-05 07:53:00,30210,19172,16782,4593,15143,1
2015-02-05 07:53:59,30210,19269,16881,4633,15231,1
2015-02-05 07:54:59,31089,19464,16931,4806,15617,1
2015-02-05 07:56:00,31382,19679,17503,4999,15882,1
2015-02-05 07:57:00,31968,19787,17418,5272,16120,1
2015-02-05 07:58:00,31968,19787,17418,5201,16120,1
2015-02-05 07:59:00,31968,19982,17418,5506,16297,1
2015-02-05 07:59:59,31968,20080,17469,5698,16386,1
2015-02-05 08:00:59,31968,20080,17164,5942,16386,1
2015-02-05 08:02:00,31968,20080,17164,6269,16386,1
2015-02-05 08:03:00,31968,20373,17164,6337,16652,1
2015-02-05 08:04:00,31968,20373,17164,6621,16652,1
2015-02-05 08:05:00,32367,20438,17164,6732,16810,1
2015-02-05 08:06:00,32367,20438,17460,7016,16810,1
2015-02-05 08:06:59,32767,20504,17757,7189,16967,1
2015-02-05 08:08:00,32367,20438,17757,7189,16810,1
2015-02-05 08:09:00,33566,20548,17757,7094,17202,1
2015-02-05 08:10:00,33167,20431,17757,7351,16998,1
2015-02-05 08:10:59,32501,20275,17757,7689,16693,1
2015-02-05 08:12:00,33167,20570,17757,8041,17125,1
2015-02-05 08:12:59,33566,20636,17757,8054,17283,1
2015-02-05 08:13:59,33566,20636,17757,8122,17283,1
2015-02-05 08:15:00,33566,20460,17757,8203,17122,1
2015-02-05 08:16:00,34365,20438,17757,8233,17297,1
2015-02-05 08:17:00,35165,20504,17757,8426,17554,1
2015-02-05 08:18:00,35165,20636,17757,8838,17675,1
2015-02-05 08:19:00,35165,20636,17757,9237,17675,1
2015-02-05 08:19:59,36124,20831,17955,9257,18092,1
2015-02-05 08:21:00,36603,20856,17905,9653,18234,1
2015-02-05 08:22:00,36603,20929,17905,9643,18302,0
2015-02-05 08:23:00,36603,20929,17757,9663,18302,1
2015-02-05 08:23:59,37136,21037,18153,9812,18534,1
2015-02-05 08:25:00,36603,21251,17994,10200,18600,1
2015-02-05 08:25:59,37402,21251,18054,10653,18800,1
2015-02-05 08:26:59,36603,21398,18202,10636,18736,1
2015-02-05 08:28:00,36603,21544,17757,10799,18871,1
2015-02-05 08:29:00,37003,21764,18054,11062,19175,1
2015-02-05 08:30:00,36603,21837,17757,11218,19142,1
2015-02-05 08:31:00,36603,21837,18350,11356,19142,1
2015-02-05 08:31:59,37402,21691,18350,11468,19208,1
2015-02-05 08:32:59,37136,21544,18350,11380,19005,1
2015-02-05 08:34:00,36603,21544,18350,11417,18871,1
2015-02-05 08:35:00,37402,21903,18350,11772,19405,1
2015-02-05 08:36:00,36603,22101,18350,11833,19387,1
2015-02-05 08:37:00,37402,22101,18350,12015,19589,1
2015-02-05 08:38:00,37402,22101,18350,12522,19589,1
2015-02-05 08:38:59,37136,22101,18082,12746,19521,1
2015-02-05 08:39:59,37669,22101,18492,12989,19656,1
2015-02-05 08:41:00,37802,22101,18181,13121,19690,1
2015-02-05 08:42:00,38202,22101,18181,13354,19792,1
2015-02-05 08:43:00,37669,22101,18181,13381,19656,1
2015-02-05 08:44:00,37136,22101,18393,13151,19521,1
2015-02-05 08:44:59,38202,22035,18817,13242,19730,1
2015-02-05 08:45:59,37136,22101,18817,13760,19521,1
2015-02-05 08:47:00,38202,22101,18817,13830,19792,1
2015-02-05 08:48:00,37802,21903,18721,13526,19506,1
2015-02-05 08:49:00,38202,22013,18901,13868,19710,1
2015-02-05 08:50:00,38202,22013,18605,13895,19710,1
2015-02-05 08:51:00,38202,22101,18923,14013,19792,1
2015-02-05 08:51:59,38202,22101,18901,14352,19792,1
2015-02-05 08:53:00,38202,22101,19134,14936,19792,1
2015-02-05 08:54:00,38641,22174,19293,15118,19972,1
2015-02-05 08:55:00,38202,22101,18958,15287,19792,1
2015-02-05 08:55:59,39081,22247,18817,15199,20152,1
2015-02-05 08:57:00,39374,22296,19311,15206,20273,1
2015-02-05 08:57:59,39960,22394,19240,14997,20515,1
2015-02-05 08:58:59,39960,22394,19382,14990,20515,1
2015-02-05 09:00:00,39960,22394,19240,15139,20515,1
2015-02-05 09:01:00,39960,22296,19735,15166,20423,1
2015-02-05 09:02:00,39960,22321,19728,15108,20446,1
2015-02-05 09:03:00,39960,22101,19904,15220,20240,1
2015-02-05 09:04:00,40359,22840,20279,15352,21037,1
2015-02-05 09:04:59,40759,22767,19971,16061,21072,1
2015-02-05 09:06:00,41558,22394,20046,16193,20926,1
2015-02-05 09:07:00,41558,22862,20533,16153,21369,1
2015-02-05 09:08:00,43157,23302,20448,16426,22203,1
2015-02-05 09:08:59,43157,23292,20660,17055,22193,1
2015-02-05 09:10:00,44236,23785,20766,17643,22948,1
2015-02-05 09:10:59,44595,23858,20851,17897,23113,1
2015-02-05 09:11:59,44995,23939,21073,18282,23297,1
2015-02-05 09:13:00,45394,24246,20999,18535,23698,1
2015-02-05 09:14:00,46194,24620,20999,18951,24272,1
2015-02-05 09:15:00,46194,24766,21063,19590,24413,1
2015-02-05 09:16:00,46194,24766,21063,19580,24413,1
2015-02-05 09:16:59,46194,25037,20999,20198,24674,1
2015-02-05 09:17:59,46633,25323,20936,20543,25068,1
2015-02-05 09:19:00,47366,25333,21133,20790,25278,1
2015-02-05 09:20:00,47952,25565,21370,21131,25664,1
2015-02-05 09:21:00,47952,25645,21444,21223,25742,1
2015-02-05 09:22:00,47952,25701,21434,21359,25796,1
2015-02-05 09:23:00,47952,25757,21423,21496,25850,1
2015-02-05 09:23:59,48352,25931,21974,21719,26129,1
2015-02-05 09:24:59,48751,26370,21550,22257,26667,1
2015-02-05 09:26:00,49018,26504,21345,22575,26872,1
2015-02-05 09:27:00,49018,26797,21035,22750,27157,1
2015-02-05 09:28:00,49550,26895,21317,23264,27402,1
2015-02-05 09:29:00,49550,26949,21444,23595,27454,1
2015-02-05 09:29:59,49550,27330,20745,23950,27825,1
2015-02-05 09:30:59,49550,26612,20258,24089,27126,1
2015-02-05 09:32:00,49550,26592,20258,24183,27107,1
2015-02-05 09:33:00,49550,26524,20480,23768,27040,1
2015-02-05 09:34:00,49550,26590,20512,23737,27105,1
2015-02-05 09:35:00,49550,27256,20173,24143,27754,1
2015-02-05 09:36:00,49550,27403,20618,24670,27897,1
2015-02-05 09:36:59,49550,27322,20183,25015,27818,1
2015-02-05 09:38:00,49550,26363,19876,24832,26883,1
2015-02-05 09:39:00,49550,26504,19452,24427,27021,1
2015-02-05 09:40:00,49550,26949,19452,24265,27454,1
2015-02-05 09:40:59,49550,27198,19452,24292,27697,1
2015-02-05 09:42:00,49950,27183,19505,24832,27796,1
2015-02-05 09:42:59,49550,27403,18923,24903,27897,1
2015-02-05 09:43:59,49550,27403,19770,25238,27897,1
2015-02-05 09:45:00,49550,27622,19082,25116,28111,1
2015-02-05 09:46:00,49550,27696,18605,24859,28182,1
2015-02-05 09:47:00,49550,27688,19082,24893,28175,1
2015-02-05 09:48:00,49550,27696,19240,24792,28182,1
2015-02-05 09:49:00,49151,27696,19082,24772,28068,1
2015-02-05 09:49:59,49151,27762,19240,24893,28132,1
2015-02-05 09:51:00,49550,27959,19240,25089,28439,1
2015-02-05 09:52:00,49550,27959,19240,24914,28439,1
2015-02-05 09:53:00,49550,27959,19399,25076,28439,1
2015-02-05 09:53:59,49550,28155,19594,25157,28629,1
2015-02-05 09:55:00,49550,28033,19240,25319,28510,1
2015-02-05 09:55:59,49550,28252,19346,25360,28725,1
2015-02-05 09:56:59,49550,28252,19240,25218,28725,1
2015-02-05 09:58:00,49550,28252,19558,25380,28725,1
2015-02-05 09:59:00,49550,28252,18817,25319,28725,1
2015-02-05 10:00:00,49550,28640,19050,25339,29103,1
2015-02-05 10:01:00,49950,28406,19050,25147,28990,1
2015-02-05 10:01:59,49550,28487,19050,25096,28953,1
2015-02-05 10:02:59,49550,28413,19495,25410,28882,1
2015-02-05 10:04:00,49550,28574,19198,25360,29039,1
2015-02-05 10:05:00,49550,28413,19050,25451,28882,1
2015-02-05 10:06:00,49550,28574,19050,25309,29039,1
2015-02-05 10:07:00,49550,28721,19495,25664,29181,1
2015-02-05 10:08:00,49550,28574,19198,25360,29039,1
2015-02-05 10:08:59,49550,28574,19272,25512,29039,1
2015-02-05 10:09:59,49550,28867,19050,25745,29324,1
2015-02-05 10:11:00,49550,28867,19050,25664,29324,1
2015-02-05 10:12:00,49550,28794,19050,25502,29253,1
2015-02-05 10:13:00,50350,28867,19050,25563,29556,1
2015-02-05 10:14:00,49550,29160,19304,25806,29610,1
2015-02-05 10:14:59,49550,29063,19240,25765,29514,1
2015-02-05 10:15:59,49550,29087,19240,25725,29538,1
2015-02-05 10:17:00,49550,28941,19876,25741,29395,1
2015-02-05 10:18:00,49550,29014,19876,25846,29467,1
2015-02-05 10:19:00,49550,28941,19664,25755,29395,1
2015-02-05 10:20:00,49550,29014,19876,25725,29467,1
2015-02-05 10:21:00,49550,28985,19876,25775,29438,1
2015-02-05 10:21:59,49550,28965,19452,25603,29419,0
2015-02-05 10:23:00,49550,28867,19452,25299,29324,0
2015-02-05 10:24:00,48751,28794,19876,25400,29022,0
2015-02-05 10:25:00,48751,28721,19876,25400,28951,0
2015-02-05 10:25:59,48352,28406,19876,25208,28530,1
2015-02-05 10:27:00,48751,28106,19876,24812,28353,1
2015-02-05 10:27:59,47952,27959,19876,24822,27983,1
2015-02-05 10:28:59,47952,27959,19876,24792,27983,1
2015-02-05 10:30:00,47952,27784,19876,24697,27813,1
2015-02-05 10:31:00,49018,27871,19664,24467,28201,1
2015-02-05 10:32:00,48751,27828,19240,24183,28083,1
2015-02-05 10:33:00,49151,27967,19240,24072,28332,1
2015-02-05 10:34:00,49550,27959,19240,24123,28439,1
2015-02-05 10:34:59,49550,27828,19558,24143,28311,1
2015-02-05 10:36:00,49550,27828,19558,23920,28311,1
2015-02-05 10:37:00,49550,27828,19664,23778,28311,1
2015-02-05 10:38:00,49550,27828,19452,24062,28311,1
2015-02-05 10:38:59,49550,27696,19876,23940,28182,1
2015-02-05 10:40:00,49231,27743,19558,24082,28137,1
2015-02-05 10:40:59,49550,27696,19240,24386,28182,1
2015-02-05 10:41:59,47952,27403,19240,24183,27444,1
2015-02-05 10:43:00,49231,27637,19240,24208,28034,1
2015-02-05 10:44:00,48352,27476,19240,24244,27628,1
2015-02-05 10:45:00,47952,27622,19240,24325,27657,1
2015-02-05 10:46:00,48485,27784,19240,24373,27964,1
2015-02-05 10:46:59,49151,27893,19240,24761,28261,1
2015-02-05 10:47:59,47952,27696,18605,24832,27727,1
2015-02-05 10:49:00,49151,27959,18827,24711,28325,1
2015-02-05 10:50:00,49018,28155,19198,24792,28477,1
2015-02-05 10:51:00,48751,28106,19082,25056,28353,1
2015-02-05 10:52:00,49018,28155,19240,25116,28477,1
2015-02-05 10:53:00,49151,28113,19240,25157,28474,1
2015-02-05 10:53:59,48352,28106,19876,25076,28239,1
2015-02-05 10:54:59,48352,28033,19622,25400,28168,1
2015-02-05 10:56:00,48485,28252,19961,25617,28419,1
2015-02-05 10:57:00,49151,28179,19664,25421,28539,1
2015-02-05 10:58:00,49151,28179,19664,25603,28539,1
2015-02-05 10:59:00,49018,28360,19664,25630,28676,1
2015-02-05 10:59:59,49018,28467,20088,25887,28781,1
2015-02-05 11:00:59,49550,28574,20300,25725,29039,1
2015-02-05 11:02:00,49550,28574,19717,26009,29039,1
2015-02-05 11:03:00,49550,28574,19876,26404,29039,1
2015-02-05 11:04:00,49550,28574,19664,26394,29039,1
2015-02-05 11:05:00,49550,28648,19781,26303,29110,1
2015-02-05 11:06:00,49550,28867,19735,26482,29324,1
2015-02-05 11:06:59,49550,28867,19664,26789,29324,1
2015-02-05 11:08:00,49550,28867,19452,27212,29324,1
2015-02-05 11:09:00,49550,28867,19240,27144,29324,1
2015-02-05 11:10:00,50083,28867,19240,26942,29479,1
2015-02-05 11:10:59,49550,28867,19240,26955,29324,1
2015-02-05 11:12:00,50749,28867,19240,27043,29672,1
2015-02-05 11:12:59,50749,28867,19082,26972,29672,1
2015-02-05 11:13:59,50749,28867,18764,26566,29672,1
2015-02-05 11:15:00,50749,28867,18605,26668,29672,1
2015-02-05 11:16:00,51149,28867,18605,26671,29788,1
2015-02-05 11:17:00,51149,28867,19050,26881,29788,1
2015-02-05 11:18:00,51149,28867,19272,26921,29788,1
2015-02-05 11:19:00,51149,28867,18986,26577,29788,1
2015-02-05 11:19:59,51149,28867,18817,26718,29788,1
2015-02-05 11:21:00,50350,28867,18817,26891,29556,1
2015-02-05 11:22:00,50350,28867,18817,26789,29556,1
2015-02-05 11:23:00,51149,28867,19269,26617,29788,1
2015-02-05 11:23:59,50749,29087,19495,26353,29887,1
2015-02-05 11:25:00,51149,29160,19495,26506,30076,1
2015-02-05 11:25:59,51149,29346,19043,26252,30258,1
2015-02-05 11:26:59,50616,29619,18817,26942,30369,1
2015-02-05 11:28:00,51149,29424,18817,27540,30334,1
2015-02-05 11:29:00,51149,29619,18817,27766,30526,1
2015-02-05 11:30:00,50749,29797,18658,27743,30583,1
2015-02-05 11:31:00,51149,29797,18817,28037,30701,1
2015-02-05 11:31:59,51149,29717,19269,28077,30621,1
2015-02-05 11:32:59,51149,29959,19050,28067,30859,1
2015-02-05 11:34:00,51149,30039,19240,28226,30938,1
2015-02-05 11:35:00,51149,30039,19240,28534,30938,1
2015-02-05 11:36:00,51149,30039,19240,28713,30938,1
2015-02-05 11:37:00,51149,30112,19399,28980,31009,1
2015-02-05 11:38:00,51149,30039,19240,29264,30938,1
2015-02-05 11:38:59,51149,30039,19240,29142,30938,1
2015-02-05 11:39:59,51149,30186,19240,29132,31081,1
2015-02-05 11:41:00,51149,30039,19240,29081,30938,1
2015-02-05 11:42:00,51149,30234,19240,29389,31129,1
2015-02-05 11:43:00,51149,30039,19050,29355,30938,1
2015-02-05 11:44:00,51149,30259,19495,29051,31153,1
2015-02-05 11:44:59,51149,30332,18817,28949,31225,1
2015-02-05 11:45:59,51149,30259,18817,29223,31153,1
2015-02-05 11:47:00,51149,30234,18817,29456,31129,1
2015-02-05 11:48:00,51149,30332,18817,29375,31225,1
2015-02-05 11:49:00,50749,30332,18817,29365,31106,1
2015-02-05 11:50:00,51149,30332,18817,29142,31225,1
2015-02-05 11:51:00,51149,30137,18817,29186,31033,1
2015-02-05 11:51:59,51149,30039,18817,28990,30938,1
2015-02-05 11:53:00,51149,30112,18817,28463,31009,1
2015-02-05 11:54:00,51149,30332,19495,28736,31225,1
2015-02-05 11:55:00,51149,30332,19495,28848,31225,1
2015-02-05 11:55:59,50749,30552,19272,28980,31322,1
2015-02-05 11:57:00,50749,30405,19495,29335,31178,1
2015-02-05 11:57:59,50749,30405,19431,29000,31178,1
2015-02-05 11:58:59,51149,30332,19558,28787,31225,1
2015-02-05 12:00:00,51149,30332,19664,28605,31225,1
2015-02-05 12:01:00,51149,30332,19735,28280,31225,1
2015-02-05 12:02:00,51149,30259,20406,28483,31153,1
2015-02-05 12:03:00,51149,30332,20088,28675,31225,1
2015-02-05 12:04:00,51149,30039,20618,28442,30938,1
2015-02-05 12:04:59,50749,30039,19982,28067,30820,1
2015-02-05 12:06:00,51149,30234,20088,27847,31129,1
2015-02-05 12:07:00,51149,30039,20406,27783,30938,1
2015-02-05 12:08:00,51149,29878,20724,27611,30780,1
2015-02-05 12:08:59,51149,30039,21359,27388,30938,1
2015-02-05 12:10:00,51149,30039,21289,27212,30938,1
2015-02-05 12:10:59,51149,30039,22207,27286,30938,1
2015-02-05 12:11:59,51149,29932,23309,27327,30832,1
2015-02-05 12:13:00,51149,29570,23487,27136,30478,1
2015-02-05 12:14:00,52108,29619,23832,27104,30808,1
2015-02-05 12:15:00,52587,29644,24093,26384,30974,1
2015-02-05 12:16:00,52987,29644,25704,26374,31092,1
2015-02-05 12:16:59,54186,29424,29518,26982,31229,1
2015-02-05 12:17:59,54186,29959,27854,27307,31760,1
2015-02-05 12:19:00,54772,30039,31531,27807,32015,1
2015-02-05 12:20:00,55504,29717,30037,27834,31913,1
2015-02-05 12:21:00,56477,29522,25725,27563,32009,1
2015-02-05 12:22:00,57143,29570,27971,27611,32257,1
2015-02-05 12:23:00,57542,29424,29179,27895,32230,1
2015-02-05 12:23:59,57542,29497,23648,27956,32303,1
2015-02-05 12:24:59,57542,29619,28027,28077,32426,1
2015-02-05 12:26:00,58741,29717,28204,28331,32886,1
2015-02-05 12:27:00,58608,29932,27448,28212,33062,1
2015-02-05 12:28:00,59141,30259,27039,28858,33555,1
2015-02-05 12:29:00,59500,29299,23648,28899,32692,1
2015-02-05 12:29:59,59141,29717,22631,28118,33006,1
2015-02-05 12:30:59,59141,29717,22038,28294,33006,1
2015-02-05 12:32:00,59141,29797,21762,28584,33088,1
2015-02-05 12:33:00,59141,29717,22514,28686,33006,0
2015-02-05 12:34:00,59141,29717,22843,28429,33006,0
2015-02-05 12:35:00,59141,29717,23129,28067,33006,0
2015-02-05 12:36:00,58741,29644,25629,28006,32812,0
2015-02-05 12:36:59,59141,29497,25311,27986,32784,0
2015-02-05 12:38:00,59141,29160,22377,27469,32443,0
2015-02-05 12:39:00,59141,29160,22080,27317,32443,0
2015-02-05 12:40:00,59141,29063,22702,27212,32345,0
2015-02-05 12:40:59,58741,28794,22599,27002,31954,0
2015-02-05 12:42:00,58342,28721,22196,26445,31761,0
2015-02-05 12:42:59,58608,28770,22207,25968,31889,0
2015-02-05 12:43:59,58342,28721,22080,25887,31761,1
2015-02-05 12:45:00,57942,28567,22726,25481,31487,1
2015-02-05 12:46:00,57542,28252,23238,25400,31052,1
2015-02-05 12:47:00,57942,28567,23976,25339,31487,1
2015-02-05 12:48:00,57942,28648,24771,25563,31568,1
2015-02-05 12:49:00,57542,28574,22673,25698,31376,1
2015-02-05 12:49:59,57542,28574,23154,25657,31376,1
2015-02-05 12:51:00,57542,28574,26721,25268,31376,1
2015-02-05 12:52:00,58075,28457,24185,25022,31416,1
2015-02-05 12:53:00,58342,28560,26699,25197,31598,1
2015-02-05 12:53:59,58741,28648,31054,25380,31806,1
2015-02-05 12:55:00,59500,28494,29083,24914,31877,1
2015-02-05 12:55:59,60100,28252,26933,24711,31810,0
2015-02-05 12:56:59,61645,28057,28649,24822,32072,0
2015-02-05 12:58:00,62178,27828,24040,24630,31996,0
2015-02-05 12:59:00,62178,27696,24686,24447,31861,0
2015-02-05 13:00:00,62178,27403,26223,24102,31562,0
2015-02-05 13:01:00,62178,27622,24549,23717,31786,0
2015-02-05 13:01:59,62178,27500,25018,23900,31662,0
2015-02-05 13:02:59,62178,27403,24771,23818,31562,0
2015-02-05 13:04:00,62178,27110,23902,23727,31262,0
2015-02-05 13:05:00,62178,26949,22631,23291,31097,1
2015-02-05 13:06:00,61379,26868,21042,23129,30780,1
2015-02-05 13:07:00,61112,26690,14437,23129,30520,1
2015-02-05 13:08:00,60579,26714,1642,22967,30389,0
2015-02-05 13:08:59,60579,26592,1313,22886,30265,0
2015-02-05 13:09:59,60579,27029,1133,22257,30709,0
2015-02-05 13:11:00,59860,27110,932,22328,30580,0
2015-02-05 13:12:00,59141,27110,550,22764,30370,0
2015-02-05 13:13:00,59141,27330,1313,22409,30592,0
2015-02-05 13:14:00,58608,27305,1384,22291,30411,0
2015-02-05 13:14:59,57542,27256,1419,22074,30051,0
2015-02-05 13:15:59,57542,27403,1186,21770,30198,0
2015-02-05 13:17:00,57010,27403,1313,21804,30043,0
2015-02-05 13:18:00,56344,27403,1419,21770,29849,0
2015-02-05 13:19:00,55944,27403,1313,21740,29733,0
2015-02-05 13:20:00,55944,27403,1313,21547,29733,0
2015-02-05 13:21:00,54625,27256,1419,21162,29205,0
2015-02-05 13:21:59,54186,27403,1419,21050,29224,0
2015-02-05 13:23:00,54186,27403,1214,20925,29224,0
2015-02-05 13:24:00,54186,27403,1949,20999,29224,0
2015-02-05 13:25:00,54186,27403,2246,20705,29224,0
2015-02-05 13:25:59,54186,27403,3030,20614,29224,0
2015-02-05 13:27:00,53387,27403,4365,20432,28994,0
2015-02-05 13:27:59,53120,27403,3884,20263,28917,0
2015-02-05 13:28:59,52587,27403,3814,19854,28764,0
2015-02-05 13:30:00,52587,27403,3461,19884,28764,0
2015-02-05 13:31:00,52587,27403,4778,19702,28764,0
2015-02-05 13:32:00,52587,27598,14169,19776,28956,1
2015-02-05 13:33:00,52587,27549,20014,19509,28908,1
2015-02-05 13:34:00,52587,27403,21338,19458,28764,0
2015-02-05 13:34:59,52228,27615,24051,19093,28870,0
2015-02-05 13:36:00,52587,27959,24125,18921,29313,0
2015-02-05 13:37:00,52587,27871,20794,19249,29226,0
2015-02-05 13:38:00,52587,27696,20653,19357,29053,0
2015-02-05 13:38:59,52587,27696,21190,19408,29053,0
2015-02-05 13:40:00,52587,27696,22207,19397,29053,0
2015-02-05 13:40:59,52587,27622,23111,18992,28981,0
2015-02-05 13:41:59,52987,27403,22063,18394,28879,0
2015-02-05 13:43:00,52587,27403,21571,18329,28764,0
2015-02-05 13:44:00,53387,27403,20194,18546,28994,0
2015-02-05 13:45:00,52987,27403,19982,18221,28879,0
2015-02-05 13:46:00,52587,27403,19664,18039,28764,0
2015-02-05 13:46:59,52587,27403,19664,17788,28764,0
2015-02-05 13:47:59,52587,27403,19452,17603,28764,0
2015-02-05 13:49:00,52587,27403,19452,17518,28764,0
2015-02-05 13:50:00,52587,27403,19272,17450,28764,0
2015-02-05 13:51:00,52587,27403,18817,17349,28764,0
2015-02-05 13:52:00,52587,27183,19325,16974,28547,0
2015-02-05 13:53:00,52587,27110,19537,16883,28475,0
2015-02-05 13:53:59,52587,27110,19558,16741,28475,0
2015-02-05 13:54:59,52587,27110,19664,16261,28475,0
2015-02-05 13:56:00,52587,27110,20194,16477,28475,0
2015-02-05 13:57:00,52587,27110,20724,16497,28475,0
2015-02-05 13:58:00,52587,26949,20724,16112,28316,0
2015-02-05 13:59:00,52587,26949,20512,16092,28316,1
2015-02-05 13:59:59,52587,27002,19240,15747,28369,1
2015-02-05 14:00:59,52228,26788,19113,15504,28055,0
2015-02-05 14:02:00,52228,26788,19050,15098,28055,0
2015-02-05 14:03:00,52228,26868,19050,15504,28134,0
2015-02-05 14:04:00,52587,26895,19198,15514,28263,0
2015-02-05 14:05:00,51868,26788,19145,15605,27953,0
2015-02-05 14:06:00,52587,26788,19452,15585,28157,0
